Unnamed: 0,ID,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Description,Number,Street,City,County,State,Temperature(F),Visibility(mi),Weather_Condition,Traffic_Signal
3724066,A-3730916,,2,2020-02-18 01:08:00,2020-02-18 04:20:58,44.99246,-93.2372,At CR-52/Hennepin Ave - Vehicle spun around.,,I-35W S,Minneapolis,Hennepin,MN,21.0,10.0,Fair,False
3724067,A-3730917,,2,2020-02-18 01:06:00,2020-02-18 04:20:00,43.53352,-91.941,At CR-21/Main St N - Vehicle spun around.,514.0, W Highway 52,Canton,Fillmore,MN,26.0,5.0,Cloudy,False
3724068,A-3730918,,2,2020-02-18 01:17:00,2020-02-18 04:31:58,45.06533,-93.20215,At Long Lake Rd/Exit 40 - Accident.,,Long Lake Rd,Saint Paul,Ramsey,MN,21.0,10.0,Fair,False
3724069,A-3730919,,2,2020-02-18 01:23:00,2020-02-18 04:36:00,45.1279,-93.486,At I-94 - Accident.,,I-94 E,Maple Grove,Hennepin,MN,21.0,10.0,Fair,False
3724070,A-3730920,,2,2020-02-18 01:28:00,2020-02-18 04:41:00,44.93974,-93.39699,At 36th St - Accident.,,US-169 N,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724071,A-3730921,,2,2020-02-18 01:36:00,2020-02-18 05:08:57,44.27163,-92.65517,At MN-58/Main St/180th Ave - Accident.,47398.0, Highway 52 Blvd,Zumbrota,Goodhue,MN,23.0,10.0,Cloudy,False
3724072,A-3730922,,2,2020-02-18 02:04:00,2020-02-18 04:58:01,44.984,-93.45855,Ramp to Carlson Pkwy N - Vehicle spun around.,13501.0, Carlson Pkwy,Minneapolis,Hennepin,MN,19.0,10.0,Fair,True
3724073,A-3730923,,2,2020-02-18 02:16:00,2020-02-18 04:50:01,45.21073,-93.58418,At MN-101/Main St - Vehicle spun around.,,I-94 E,Rogers,Hennepin,MN,19.0,10.0,Fair,False
3724074,A-3730924,,2,2020-02-18 02:17:00,2020-02-18 04:50:01,45.20005,-93.56496,At MN-101/Exit 207 - Accident.,,I-94 W,Rogers,Hennepin,MN,19.0,10.0,Fair,False
3724075,A-3730925,,2,2020-02-18 00:51:00,2020-02-18 02:45:34,44.91346,-93.40111,At Lincoln Dr/5th St - Accident.,,US-169 N,Hopkins,Hennepin,MN,22.0,10.0,Fair,False
3724076,A-3730926,,2,2020-02-18 02:13:00,2020-02-18 04:47:00,44.90203,-93.40138,Ramp to US-169 Northbound - Accident.,,US-169 S,Hopkins,Hennepin,MN,20.0,10.0,Fair,False
3724077,A-3730927,,2,2020-02-18 02:22:00,2020-02-18 04:56:02,44.78698,-93.41049,Ramp to US-169 Northbound - Vehicle spun around.,,Shakopee Byp N,Shakopee,Scott,MN,20.0,10.0,Fair,False
3724078,A-3730928,,2,2020-02-18 02:13:00,2020-02-18 04:47:00,44.89889,-93.40139,At Bren Rd/Londonderry Rd - Accident.,,Londonderry Rd,Hopkins,Hennepin,MN,20.0,10.0,Fair,False
3724079,A-3730929,,2,2020-02-18 02:38:00,2020-02-18 05:12:02,43.8195,-95.23913,At CR-9/10th St NW - Vehicle spun around.,40034.0, State Highway 60,Heron Lake,Jackson,MN,18.0,10.0,Fair,False
3724080,A-3730930,,2,2020-02-18 02:38:00,2020-02-18 03:12:09,45.06901,-93.27226,At CR-1/River Rd/Exit 36 - Vehicle spun around.,,I-694 W,Minneapolis,Anoka,MN,19.0,10.0,Fair,False
3724082,A-3730932,,2,2020-02-18 03:01:00,2020-02-18 05:15:02,43.93422,-91.83585,At CR-29/Exit 242 - Vehicle spun around.,,I-90 W,Lewiston,Winona,MN,28.0,10.0,Cloudy,False
3724083,A-3730933,,2,2020-02-18 03:10:00,2020-02-18 05:24:02,44.47165,-93.25275,At I-35 - Vehicle spun around.,2453.0, 330th St W,Northfield,Dakota,MN,18.0,10.0,Fair,False
3724084,A-3730934,,2,2020-02-18 03:20:00,2020-02-18 04:53:04,45.1947,-93.55259,At I-94 - Accident.,,Main St,Rogers,Hennepin,MN,18.0,10.0,Mostly Cloudy,False
3724085,A-3730935,,2,2020-02-18 02:50:30,2020-02-18 04:03:36,45.2052,-93.57506,At MN-101/Exit 207 - Accident.,,I-94 E,Rogers,Hennepin,MN,18.0,10.0,Mostly Cloudy,False
3724086,A-3730936,,2,2020-02-18 03:22:00,2020-02-18 05:15:04,44.17033,-93.89226,At MN-60/T-325 - Accident.,,MN-60,Eagle Lake,Blue Earth,MN,16.0,10.0,Cloudy,False
3724087,A-3730937,,2,2020-02-18 00:41:00,2020-02-18 04:13:57,44.9485,-92.86242,At MN-95/CR-15/Manning Ave/Exit 25 - Vehicle spun around.,,Manning Ave N,Afton,Washington,MN,21.0,,,False
3724088,A-3730938,,2,2020-02-18 03:43:00,2020-02-18 04:57:05,44.86207,-93.22307,At 34th Ave/Exit 1 - Vehicle spun around.,,34th Ave S,Minneapolis,Hennepin,MN,20.0,10.0,Cloudy,False
3724089,A-3730939,,2,2020-02-18 03:48:00,2020-02-18 05:21:04,43.72326,-93.32032,At MN-251/Exit 18 - Vehicle spun around.,,I-35 N,Albert Lea,Freeborn,MN,16.0,,,False
3724090,A-3730940,,2,2020-02-18 03:50:00,2020-02-18 05:23:04,45.21834000000001,-93.59661,At MN-241/CR-36/Exit 205 - Vehicle spun around.,,I-94 E,Saint Michael,Wright,MN,21.0,10.0,Cloudy,False
3724091,A-3730941,,2,2020-02-18 03:55:00,2020-02-18 05:29:04,43.68199,-93.42757,At MN-13/Exit 154 - Vehicle spun around.,,I-90 E,Albert Lea,Freeborn,MN,16.0,,,False
3724092,A-3730942,,2,2020-02-18 04:00:00,2020-02-18 06:13:02,44.72119,-94.49427,At CR-7 (Stewart) - Accident.,1170.0, South St,Stewart,McLeod,MN,21.0,10.0,Mostly Cloudy,False
3724093,A-3730943,,2,2020-02-18 04:15:00,2020-02-18 05:09:07,44.67425,-93.6263,At US-169/Johnson Memorial Dr - Vehicle spun around.,18870.0, Johnson Memorial Dr,Jordan,Scott,MN,20.0,10.0,Cloudy,False
3724094,A-3730944,,2,2020-02-18 04:22:00,2020-02-18 06:15:03,44.89386,-95.79988,At US-212 - Accident.,,US-59 N,Montevideo,Lac qui Parle,MN,19.0,10.0,Cloudy,False
3724095,A-3730945,,2,2020-02-18 04:32:00,2020-02-18 05:26:06,45.21073,-93.58418,At MN-101/Main St - Accident.,,I-94 E,Rogers,Hennepin,MN,20.0,10.0,Cloudy,False
3724096,A-3730946,,2,2020-02-18 04:40:00,2020-02-18 05:13:09,45.26639,-93.71993,At I-94/US-52 (East) - Vehicle spun around.,,I-94 E,Monticello,Wright,MN,20.0,10.0,Fair,False
3724097,A-3730947,,2,2020-02-18 04:39:00,2020-02-18 05:33:08,44.96262,-92.76012,At Washington/St Croix County Line - Accident.,,I-94 E,Lakeland,Washington,MN,21.0,,,False
3724098,A-3730948,,2,2020-02-18 04:50:00,2020-02-18 05:23:09,45.25752,-93.70363,At I-94/US-52 (East) - Vehicle spun around.,,I-94 E,Monticello,Wright,MN,19.0,10.0,Fair,False
3724099,A-3730949,,2,2020-02-18 05:04:00,2020-02-18 05:37:08,43.65961,-93.19038,At I-90-BL/MN-105/CR-46/Exit 175 - Vehicle spun around.,,I-90 E,Hayward,Freeborn,MN,14.0,,,False
3724100,A-3730950,,2,2020-02-18 05:06:00,2020-02-18 06:20:07,44.26721,-93.29439,At CR-12/Exit 48 - Accident.,,I-35 S,Faribault,Rice,MN,16.0,10.0,Fair,False
3724101,A-3730951,,2,2020-02-18 05:10:00,2020-02-18 07:03:03,44.21156,-93.26667,At CR-48/Exit 55 - Accident.,,I-35 S,Faribault,Rice,MN,16.0,10.0,Fair,False
3724102,A-3730952,,2,2020-02-18 05:21:00,2020-02-18 06:34:05,45.19476,-93.55252,At MN-101/Exit 207 - Accident.,,Main St,Rogers,Hennepin,MN,20.0,10.0,Cloudy,False
3724103,A-3730953,,2,2020-02-18 05:20:00,2020-02-18 06:35:05,44.98346,-93.45975,At Carlson Pky/Exit 20 - Accident.,,I-494 N,Minneapolis,Hennepin,MN,20.0,10.0,Cloudy,False
3724104,A-3730954,,2,2020-02-18 05:30:00,2020-02-18 06:04:09,44.76832,-93.9667,At MN-25/MN-5 - Accident.,17278.0, Highway 212,Norwood Young America,Carver,MN,16.0,10.0,Fair,False
3724105,A-3730955,,2,2020-02-18 05:37:00,2020-02-18 06:10:09,45.12699,-93.35296,At CR-14/Zane Ave - Vehicle spun around.,,MN-610 E,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724106,A-3730956,,2,2020-02-18 05:36:00,2020-02-18 06:29:07,44.91233,-93.06434,At Butler Ave - Accident.,,US-52 S,South Saint Paul,Dakota,MN,21.0,10.0,Cloudy,False
3724107,A-3730957,,2,2020-02-18 05:49:00,2020-02-18 07:02:05,45.06967,-93.2859,At MN-252/Exit 35 - Accident.,,State Highway 252,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724108,A-3730958,,2,2020-02-18 05:50:00,2020-02-18 07:04:07,43.80482,-93.29238,At CR-35/Exit 22 - Vehicle spun around.,,I-35 N,Ellendale,Freeborn,MN,16.0,,Cloudy,False
3724109,A-3730959,,2,2020-02-18 05:49:00,2020-02-18 07:43:03,45.55068,-93.08401,At CR-21/Cedar Crest Trl NE - Accident.,7398.0, Highway 95 NE,North Branch,Isanti,MN,16.0,10.0,Mostly Cloudy,False
3724110,A-3730960,,2,2020-02-18 05:56:00,2020-02-18 08:10:02,44.53113,-93.84725,At CR-28 - Accident.,28838.0, US Highway 169,Henderson,Le Sueur,MN,16.0,10.0,Fair,False
3724111,A-3730961,,2,2020-02-18 05:58:00,2020-02-18 08:31:02,45.12482,-93.21324,At US-10 - Accident.,,US-10 E,Minneapolis,Anoka,MN,19.0,10.0,Fair,False
3724112,A-3730962,,2,2020-02-18 05:56:00,2020-02-18 07:10:06,45.12424,-93.33589,At Noble Pky - Accident.,9358.0, Noble Pkwy N,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724113,A-3730963,,2,2020-02-18 05:57:00,2020-02-18 07:51:04,43.67134,-92.86553,At MN-56/Exit 183 - Accident.,,I-90 E,Austin,Mower,MN,16.0,10.0,Fair,False
3724114,A-3730964,,2,2020-02-18 05:18:00,2020-02-18 06:33:07,44.84944,-93.5043,At Dell Rd - Accident.,,Dell Rd,Eden Prairie,Hennepin,MN,20.0,10.0,Cloudy,False
3724115,A-3730965,,2,2020-02-18 06:08:00,2020-02-18 07:41:05,44.88977,-93.35832,At Tracy Ave - Accident.,6245.0, Wyman Ave,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724116,A-3730966,,2,2020-02-18 06:08:00,2020-02-18 07:41:05,44.2129,-93.26838,At CR-12/Exit 48 - Accident.,,I-35 S,Faribault,Rice,MN,16.0,10.0,Fair,False
3724117,A-3730967,,2,2020-02-18 06:06:00,2020-02-18 07:39:04,44.88181,-93.41252,At US-212 - Accident.,,Shady Oak Rd,Eden Prairie,Hennepin,MN,19.0,10.0,Fair,False
3724118,A-3730968,,2,2020-02-18 06:08:00,2020-02-18 08:41:02,45.03148,-93.34722,At CR-9/42nd Ave - Accident.,,Beltline Hwy S,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724119,A-3730969,,2,2020-02-18 06:12:00,2020-02-18 07:45:06,44.85955,-93.39452,At CR-61/Prairie Center Dr/Exit 1 - Accident.,,I-494 W,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724120,A-3730970,,2,2020-02-18 06:13:00,2020-02-18 07:07:08,43.9242,-92.47435,At US-52 - Vehicle spun around. Traffic problem.,6502.0, S Broadway,Rochester,Olmsted,MN,17.0,10.0,Partly Cloudy,False
3724121,A-3730971,,2,2020-02-18 06:20:00,2020-02-18 07:33:05,45.06953,-93.28592,At I-694 - Accident.,,State Highway 252,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724122,A-3730972,,2,2020-02-18 05:58:00,2020-02-18 07:53:05,44.84944,-93.5043,At Dell Rd - Accident.,,Dell Rd,Eden Prairie,Hennepin,MN,19.0,10.0,Fair,False
3724123,A-3730973,,2,2020-02-18 06:21:00,2020-02-18 07:55:06,44.02821,-92.68504,At CR-5/2nd Ave SW - Accident.,21668.0, US Highway 14,Kasson,Dodge,MN,14.0,10.0,Fair,False
3724124,A-3730974,,2,2020-02-18 06:23:00,2020-02-18 07:38:05,44.93974,-93.39699,At 36th St - Accident.,,US-169 N,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724125,A-3730975,,2,2020-02-18 06:31:00,2020-02-18 07:45:05,45.36959,-93.98348,At CR-8/Exit 183 - Accident.,,I-94 E,Clearwater,Wright,MN,12.0,10.0,Fair,False
3724128,A-3730978,,2,2020-02-18 06:34:00,2020-02-18 08:28:03,44.99903,-93.08941,At Roselawn Ave/Exit 110B - Accident.,,I-35E N,Saint Paul,Ramsey,MN,20.0,10.0,Fair,False
3724129,A-3730979,,2,2020-02-18 06:33:00,2020-02-18 07:26:07,44.89838,-93.2,At Minnehaha Ave - Vehicle spun around.,,Crosstown Hwy E,Saint Paul,Hennepin,MN,19.0,10.0,Fair,False
3724130,A-3730980,,2,2020-02-18 06:35:00,2020-02-18 07:29:07,45.08305,-93.40208,At I-94/I-694 - Vehicle spun around.,,I-694 W,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3724131,A-3730981,,2,2020-02-18 06:39:00,2020-02-18 08:33:03,45.06952,-93.294,At MN-252/Exit 35 - Vehicle spun around.,,I-694 E,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3724132,A-3730982,,2,2020-02-18 06:41:00,2020-02-18 08:34:03,45.09457,-93.40248,At CR-130/77th Ave/Brooklyn Blvd - Vehicle spun around.,,US-169 S,Osseo,Hennepin,MN,18.0,10.0,Fair,False
3724133,A-3730983,,2,2020-02-18 06:40:00,2020-02-18 07:33:07,45.06751,-93.24745,At MN-65/Central Ave/Exit 38 - Accident.,,Central Ave NE,Minneapolis,Anoka,MN,18.0,10.0,Fair,False
3724134,A-3730984,,2,2020-02-18 06:10:00,2020-02-18 08:23:03,44.95216,-93.06969,At US-61/Mounds Blvd/Exit 243 - Accident.,118.0, Mounds Blvd,Saint Paul,Ramsey,MN,20.0,10.0,Partly Cloudy,False
3724135,A-3730985,,2,2020-02-18 06:37:00,2020-02-18 07:11:08,44.19126,-93.99814,At CR-5/3rd Ave - Vehicle spun around.,,MN-60 W,Mankato,Blue Earth,MN,18.0,10.0,Mostly Cloudy,False
3724137,A-3730987,,2,2020-02-18 06:46:00,2020-02-18 07:20:09,43.67061,-94.37899,At MN-15/Exit 102 - Vehicle spun around.,,I-90 W,Fairmont,Martin,MN,21.0,10.0,Mostly Cloudy,False
3724138,A-3730988,,2,2020-02-18 06:47:00,2020-02-18 08:00:07,44.78076,-93.21272,Ramp to I-35E Northbound - Vehicle spun around.,,I-35E N,Saint Paul,Dakota,MN,19.0,10.0,Fair,False
3724139,A-3730989,,2,2020-02-18 06:47:00,2020-02-18 07:40:08,45.06438,-93.21839,At CR-44/Silver Lake Rd/Exit 39 - Vehicle spun around.,,I-694 E,Saint Paul,Ramsey,MN,19.0,10.0,Fair,False
3724140,A-3730990,,2,2020-02-18 06:49:00,2020-02-18 07:43:06,44.91434,-93.44968,At MN-62/CR-62/Exit 13 - Vehicle spun around.,13346.0, Excelsior Blvd,Minnetonka,Hennepin,MN,18.0,10.0,Fair,False
3724141,A-3730991,,2,2020-02-18 06:49:00,2020-02-18 08:23:04,45.1279,-93.486,At I-94 - Vehicle spun around.,,I-94 E,Maple Grove,Hennepin,MN,18.0,10.0,Fair,False
3724142,A-3730992,,2,2020-02-18 06:52:00,2020-02-18 08:26:06,45.00736,-93.08977,Ramp to I-35E Southbound - Vehicle spun around.,,US-10 E,Saint Paul,Ramsey,MN,20.0,10.0,Fair,False
3724143,A-3730993,,2,2020-02-18 06:54:00,2020-02-18 07:28:08,45.11466,-93.18833,Ramp to I-35W Northbound - Vehicle spun around.,,I-35W N,Saint Paul,Ramsey,MN,19.0,10.0,Fair,False
3724144,A-3730994,,2,2020-02-18 06:52:00,2020-02-18 07:25:08,44.94152,-93.03374,At CR-35/Burns Ave - Accident.,,US-10 W,Saint Paul,Ramsey,MN,20.0,10.0,Fair,False
3724145,A-3730995,,2,2020-02-18 06:56:00,2020-02-18 07:50:07,45.29076,-93.77062,At CR-75/Exit 195 - Accident.,,Fenning Ave NE,Monticello,Wright,MN,15.0,10.0,Fair,False
3724146,A-3730996,,2,2020-02-18 06:58:00,2020-02-18 08:52:03,45.05953,-93.14716,At Lexington Ave/Exit 43A - Accident.,,Lexington Ave N,Saint Paul,Ramsey,MN,19.0,10.0,Fair,False
3724147,A-3730997,,2,2020-02-18 07:03:00,2020-02-18 07:57:08,46.79148,-92.88163,At MN-210/1st St - Accident.,3812.0, Highway 73,Floodwood,St. Louis,MN,14.0,10.0,Light Snow,False
3724148,A-3730998,,2,2020-02-18 07:04:00,2020-02-18 08:37:05,43.87434,-94.42914,At CR-52/240th St/5th St N - Accident.,42725.0, State Highway 15,Truman,Watonwan,MN,19.0,10.0,,False
3724149,A-3730999,,2,2020-02-18 06:47:00,2020-02-18 07:40:07,44.89838,-93.2,At Minnehaha Ave - Vehicle spun around.,,Crosstown Hwy E,Saint Paul,Hennepin,MN,19.0,10.0,Fair,False
3724150,A-3731000,,2,2020-02-18 07:08:00,2020-02-18 08:01:08,44.41673,-93.29276,At MN-21/Exit 59 - Vehicle spun around.,,I-35 S,Dundas,Rice,MN,18.0,10.0,Fair,False
3724151,A-3731001,,2,2020-02-18 07:05:00,2020-02-18 09:58:59,45.20942,-93.58154,At MN-241/CR-36/Exit 205 - Accident.,,I-94 W,Rogers,Hennepin,MN,18.0,10.0,Fair,False
3724152,A-3731002,,2,2020-02-18 07:06:00,2020-02-18 07:40:08,44.77834,-93.21742,At I-35e - Accident.,,MN-77 S,Saint Paul,Dakota,MN,19.0,10.0,Fair,False
3724153,A-3731003,,2,2020-02-18 07:05:00,2020-02-18 08:00:07,44.88587,-93.00435,Ramp to US-10 Westbound/US-61 Northbound - Vehicle spun around.,,US-10 W,Newport,Washington,MN,20.0,10.0,Fair,False
3724154,A-3731004,,2,2020-02-18 06:45:30,2020-02-18 07:39:37,44.87312,-93.39658,At Valley View Rd - Accident.,,Valley View Rd,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3724155,A-3731005,,2,2020-02-18 07:12:00,2020-02-18 07:46:09,45.1087,-93.30142,At CR-109/85th Ave - Accident.,,State Highway 252,Minneapolis,Hennepin,MN,18.0,10.0,Fair,True
3724156,A-3731006,,2,2020-02-18 07:13:00,2020-02-18 08:26:07,44.53878,-93.84879,At CR-28 - Vehicle spun around.,28306.0, US Highway 169,Henderson,Le Sueur,MN,14.0,10.0,Fair,False
3724157,A-3731007,,2,2020-02-18 07:01:00,2020-02-18 08:14:05,44.89838,-93.20001,At Minnehaha Ave - Vehicle spun around.,,Crosstown Hwy E,Saint Paul,Hennepin,MN,19.0,10.0,Fair,False
3724158,A-3731008,,2,2020-02-18 07:08:00,2020-02-18 08:22:06,44.87311,-93.39658,At Valley View Rd - Accident.,,Valley View Rd,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3724159,A-3731009,,2,2020-02-18 07:21:00,2020-02-18 08:34:07,45.0495,-95.17672,At CR-7/S Cofield St - Accident.,9793.0, Highway 23 SW,Raymond,Kandiyohi,MN,12.0,10.0,Fair,False
3724160,A-3731010,,2,2020-02-18 07:23:00,2020-02-18 07:56:09,44.95509000000001,-93.09133,Ramp to I-35E Northbound - Accident.,,I-35E N,Saint Paul,Ramsey,MN,18.0,8.0,Fair,False
3724162,A-3731012,,2,2020-02-18 07:25:00,2020-02-18 07:58:09,45.00748,-93.10795,At MN-49/Rice St - Vehicle spun around.,,Highway 36 W,Saint Paul,Ramsey,MN,18.0,8.0,Fair,False
3724163,A-3731013,,2,2020-02-18 07:26:00,2020-02-18 08:39:05,44.50494000000001,-93.86038,At MN-19/280th St W - Vehicle spun around. Traffic problem.,,US Highway 169,Le Sueur,Le Sueur,MN,18.0,10.0,Partly Cloudy,False
3724164,A-3731014,,2,2020-02-18 07:25:00,2020-02-18 08:38:07,44.94684,-93.10421,At I-94/Exit 107 - Accident.,,I-35E N,Saint Paul,Ramsey,MN,18.0,8.0,Fair,False
3724165,A-3731015,,2,2020-02-18 07:28:00,2020-02-18 08:42:07,45.01034,-93.14647,At Lexington Ave - Accident.,,Highway 36 W,Saint Paul,Ramsey,MN,18.0,8.0,Fair,False
3724166,A-3731016,,2,2020-02-18 07:25:00,2020-02-18 08:39:05,43.53483,-93.3546,At CR-5/Exit 2 - Vehicle spun around.,,I-35 N,Glenville,Freeborn,MN,16.0,,,False
3724167,A-3731017,,2,2020-02-18 07:25:00,2020-02-18 08:58:06,44.91233,-93.06434,At Butler Ave - Vehicle spun around.,,US-52 S,South Saint Paul,Dakota,MN,20.0,10.0,Fair,False
3724168,A-3731018,,2,2020-02-18 07:31:00,2020-02-18 08:05:09,44.52864,-94.77244,At CR-3/430th St - Vehicle spun around.,44641.0, State Highway 19,Fairfax,Renville,MN,18.0,10.0,Cloudy,False
3724169,A-3731019,,2,2020-02-18 07:34:00,2020-02-18 08:28:08,43.84442,-93.03499,At CR-1/320 St - Vehicle spun around.,33726.0, US Highway 218,Blooming Prairie,Mower,MN,16.0,10.0,Fair,False
3724170,A-3731020,,2,2020-02-18 07:33:00,2020-02-18 08:47:05,44.76805,-94.10046,At Zebra Ave - Vehicle spun around.,5297.0, Highway 212,Glencoe,McLeod,MN,14.0,7.0,Fair,False
3724171,A-3731021,,2,2020-02-18 07:37:00,2020-02-18 08:10:09,45.13389,-93.2355,At MN-65/Central Ave - Accident.,,US-10 E,Minneapolis,Anoka,MN,18.0,10.0,Fair,False
3724172,A-3731022,,2,2020-02-18 07:16:00,2020-02-18 08:49:05,45.09455,-93.40227,At CR-130/77th Ave/Brooklyn Blvd - Vehicle spun around.,,Brooklyn Blvd,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3724173,A-3731023,,2,2020-02-18 07:25:00,2020-02-18 08:38:07,45.00748,-93.10777,At MN-49/Rice St - Vehicle spun around.,,Highway 36 W,Saint Paul,Ramsey,MN,18.0,8.0,Fair,False
3724174,A-3731024,,2,2020-02-18 07:35:00,2020-02-18 09:08:05,45.5727,-93.28611,At MN-95 - Accident.,777.0, Highway 95 NW,Cambridge,Isanti,MN,16.0,10.0,Fair,False
3724175,A-3731025,,2,2020-02-18 07:40:00,2020-02-18 09:13:06,44.95142,-93.01513,At McKnight Rd/Exit 246 - Accident.,,Ruth St N,Saint Paul,Ramsey,MN,18.0,8.0,Fair,False
3724176,A-3731026,,2,2020-02-18 07:42:00,2020-02-18 08:35:07,44.16771,-93.87555,At MN-60/T-325 - Vehicle spun around.,,MN-60,Eagle Lake,Blue Earth,MN,18.0,10.0,Fair,False
3724177,A-3731027,,2,2020-02-18 07:44:00,2020-02-18 08:37:08,45.12802,-93.35629,At CR-14/Zane Ave - Accident.,9508.0, Zane Ave N,Minneapolis,Hennepin,MN,16.0,10.0,Fair,False
3724178,A-3731028,,2,2020-02-18 07:49:00,2020-02-18 09:02:07,45.12547,-93.34615,At Noble Pky - Vehicle spun around.,,MN-610 E,Minneapolis,Hennepin,MN,16.0,10.0,Fair,False
3724179,A-3731029,,2,2020-02-18 07:51:00,2020-02-18 09:55:08,43.68855,-93.31993,At MN-251/Exit 18 - Accident.,,I-35 N,Albert Lea,Freeborn,MN,16.0,,,False
3724180,A-3731030,,2,2020-02-18 07:53:00,2020-02-18 09:06:05,44.8857,-93.00431,At I-494 - Accident.,,I-494 E,Newport,Washington,MN,20.0,10.0,Fair,False
3724181,A-3731031,,2,2020-02-18 07:49:00,2020-02-18 08:24:09,44.94849,-92.93444,At CR-13/Inwood Ave/Exit 250 - Accident.,,I-94 E,Saint Paul,Washington,MN,18.0,8.0,Fair,False
3724182,A-3731032,,2,2020-02-18 07:55:00,2020-02-18 08:29:08,45.75981,-93.11453,At MN-107/CR-41/120th Ave - Vehicle spun around.,3206.0, State Highway 70,Braham,Pine,MN,11.0,10.0,Fair,False
3724183,A-3731033,,2,2020-02-18 07:51:00,2020-02-18 08:45:38,44.94849,-92.93444,At CR-13/Inwood Ave/Exit 250 - Accident.,,I-94 E,Saint Paul,Washington,MN,18.0,8.0,Fair,False
3724184,A-3731034,,2,2020-02-18 08:00:00,2020-02-18 08:33:09,44.51796,-93.84777,At CR-28 - Vehicle spun around.,29340.0, US Highway 169,Henderson,Le Sueur,MN,14.0,7.0,Fair,False
3724185,A-3731035,,2,2020-02-18 08:01:00,2020-02-18 09:55:05,44.27085,-92.54469,At 1st Ave S - Accident.,199.0, Highway 60,Mazeppa,Wabasha,MN,16.0,10.0,Fair,False
3724186,A-3731036,,2,2020-02-18 08:00:00,2020-02-18 09:13:07,43.83296,-95.17086,At US-71 (West) - Accident.,,State Highway 60,Windom,Jackson,MN,19.0,10.0,Mostly Cloudy,False
3724187,A-3731037,,2,2020-02-18 08:01:00,2020-02-18 08:35:09,44.04068,-91.70333,At CR-23/F St - Vehicle spun around.,953.0, Highway 14,Winona,Winona,MN,21.0,10.0,Mostly Cloudy,False
3724188,A-3731038,,2,2020-02-18 07:58:00,2020-02-18 08:31:09,44.87478,-93.03015,Ramp to MN-156 Northbound/Concord St S - Vehicle spun around.,800.0, Concord St S,South Saint Paul,Dakota,MN,20.0,10.0,Fair,True
3724189,A-3731039,,2,2020-02-18 08:00:00,2020-02-18 09:13:07,45.06505,-93.2189,Ramp to I-694 Westbound - Accident.,,Silver Lake Rd NW,Saint Paul,Ramsey,MN,18.0,10.0,Fair,True
3724191,A-3731041,,2,2020-02-18 08:05:00,2020-02-18 08:37:09,44.947,-92.93463,Ramp to Radio Dr Southbound/Inwood Ave Northbound - Vehicle spun around.,2.0, Radio Dr,Saint Paul,Washington,MN,18.0,8.0,Fair,False
3724192,A-3731042,,2,2020-02-18 08:39:12,2020-02-18 10:05:05,45.00695,-93.45717,At MN-55/Exit 22 - Accident.,,I-494 N,Minneapolis,Hennepin,MN,17.0,10.0,Fair,False
3724193,A-3731043,,2,2020-02-18 08:08:00,2020-02-18 09:22:06,44.09802,-94.27634,At MN-15 - Accident.,,MN-60,Lake Crystal,Blue Earth,MN,18.0,10.0,Fair,False
3724194,A-3731044,,2,2020-02-18 08:07:00,2020-02-18 08:41:09,44.22579,-93.27707,At CR-48/Exit 55 - Vehicle spun around.,,I-35 N,Faribault,Rice,MN,18.0,10.0,Fair,False
3724195,A-3731045,,2,2020-02-18 08:06:00,2020-02-18 09:01:08,44.8506,-92.99018,At CR-22/St Paul Park Rd - Accident.,364.0, Summit Ave,Saint Paul Park,Washington,MN,20.0,10.0,Fair,False
3724196,A-3731046,,2,2020-02-18 08:08:00,2020-02-18 10:01:04,44.97065,-93.34097,At I-394 - Accident.,,Beltline Hwy S,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3724197,A-3731047,,2,2020-02-18 08:11:00,2020-02-18 10:05:04,43.68702,-93.32025,At I-90/Exit 13 - Accident.,,I-35 N,Albert Lea,Freeborn,MN,18.0,,,False
3724198,A-3731048,,2,2020-02-18 08:12:00,2020-02-18 08:45:09,44.75399,-93.21798,At CR-42/150th St - Vehicle spun around.,,MN-77 S,Saint Paul,Dakota,MN,18.0,10.0,Fair,False
3724199,A-3731049,,2,2020-02-18 08:14:00,2020-02-18 09:48:04,44.80525,-93.60198,At CR-10/Engler Blvd - Accident.,1602.0, N Chestnut St,Chaska,Carver,MN,18.0,10.0,Fair,True
